Tiempo,Sensor_Analogico,Sensor_Digital,Diferencia,Datos_Crudos_Sensor_Analogico
2025-05-18 21:25:00,83.2,80.1,3.2,729
2025-05-18 21:25:00,85.4,80.2,5.3,734
2025-05-18 21:25:00,85.2,80.4,4.9,734
2025-05-18 21:25:00,83.7,80.4,3.3,730
2025-05-18 21:25:00,84.5,80.6,4.0,732
2025-05-18 21:25:00,85.3,80.6,4.7,734
2025-05-18 21:25:00,85.1,80.8,4.3,733
2025-05-18 21:25:00,83.4,80.9,2.6,730
2025-05-18 21:25:00,85.2,80.9,4.3,734
2025-05-18 21:25:00,85.7,81.0,4.7,734
2025-05-18 21:25:00,83.2,81.1,2.1,729
2025-05-18 21:25:00,85.8,81.3,4.6,735
2025-05-18 21:25:00,85.9,81.3,4.6,735
2025-05-18 21:25:00,83.6,81.4,2.2,730
2025-05-18 21:25:00,86.1,81.5,4.6,735
2025-05-18 21:25:00,85.9,81.5,4.4,735
2025-05-18 21:25:00,84.1,81.6,2.5,731
2025-05-18 21:26:00,86.2,81.7,4.5,735
2025-05-18 21:26:00,86.3,81.8,4.6,736
2025-05-18 21:26:00,85.2,81.9,3.3,734
2025-05-18 21:26:00,86.0,82.1,3.9,735
2025-05-18 21:26:00,87.4,82.3,5.1,738
2025-05-18 21:26:00,86.8,82.4,4.4,737
2025-05-18 21:26:00,85.9,82.6,3.3,735
2025-05-18 21:26:00,87.7,82.8,4.9,739
2025-05-18 21:26:00,87.9,82.9,5.0,739
2025-05-18 21:26:00,85.8,83.1,2.7,735
2025-05-18 21:26:00,88.2,83.2,5.0,740
2025-05-18 21:26:00,89.1,83.3,5.7,741
2025-05-18 21:26:00,86.6,83.4,3.1,736
2025-05-18 21:26:00,89.3,83.6,5.7,742
2025-05-18 21:26:00,89.4,83.6,5.7,742
2025-05-18 21:26:00,87.3,83.8,3.5,738
2025-05-18 21:26:00,89.4,83.9,5.5,742
2025-05-18 21:26:00,89.6,84.0,5.6,743
2025-05-18 21:26:00,88.2,84.1,4.1,740
2025-05-18 21:26:00,87.7,84.1,3.6,739
2025-05-18 21:26:00,89.6,84.2,5.5,743
2025-05-18 21:26:00,89.9,84.3,5.6,743
2025-05-18 21:26:00,87.6,84.4,3.2,738
2025-05-18 21:26:00,90.3,84.6,5.8,744
2025-05-18 21:26:00,90.2,84.7,5.5,744
2025-05-18 21:26:00,87.9,84.8,3.1,739
2025-05-18 21:26:00,89.7,84.9,4.8,743
2025-05-18 21:26:00,89.5,85.1,4.5,742
2025-05-18 21:26:00,88.5,85.2,3.3,740
2025-05-18 21:26:00,90.1,85.3,4.9,744
2025-05-18 21:26:00,90.7,85.4,5.3,745
2025-05-18 21:26:00,89.4,85.4,3.9,742
2025-05-18 21:26:00,91.3,85.5,5.8,746
2025-05-18 21:26:00,91.3,85.6,5.7,746
2025-05-18 21:26:00,89.6,85.7,4.0,743
2025-05-18 21:26:00,92.2,85.7,6.5,748
2025-05-18 21:26:00,92.0,85.8,6.2,747
2025-05-18 21:26:00,89.6,85.9,3.7,743
2025-05-18 21:26:00,91.9,86.0,5.9,747
2025-05-18 21:26:00,92.1,86.2,5.9,748
2025-05-18 21:26:00,91.0,86.3,4.7,745
2025-05-18 21:26:00,90.9,86.5,4.4,745
2025-05-18 21:26:00,93.2,86.6,6.5,750
2025-05-18 21:26:00,93.5,86.8,6.8,751
2025-05-18 21:26:00,91.0,86.9,4.1,745
2025-05-18 21:26:00,92.9,87.0,5.9,749
2025-05-18 21:26:00,92.6,87.1,5.5,749
2025-05-18 21:26:00,92.2,87.2,5.0,748
2025-05-18 21:26:00,89.9,87.3,2.7,743
2025-05-18 21:26:00,92.2,87.3,4.9,748
2025-05-18 21:26:00,92.1,87.3,4.8,748
2025-05-18 21:26:00,91.0,87.4,3.6,745
2025-05-18 21:26:00,90.5,87.4,3.0,744
2025-05-18 21:26:00,92.8,87.6,5.2,749
2025-05-18 21:26:00,93.3,87.6,5.7,750
2025-05-18 21:26:00,90.9,87.7,3.2,745
2025-05-18 21:27:00,93.3,87.8,5.5,750
2025-05-18 21:27:00,93.5,88.0,5.5,750
2025-05-18 21:27:00,92.7,88.1,4.7,749
2025-05-18 21:27:00,92.1,88.3,3.8,748
2025-05-18 21:27:00,94.0,88.3,5.7,752
2025-05-18 21:27:00,94.2,88.4,5.7,752
2025-05-18 21:27:00,91.6,88.5,3.1,747
2025-05-18 21:27:00,94.1,88.6,5.5,752
2025-05-18 21:27:00,94.0,88.7,5.3,752
2025-05-18 21:27:00,91.8,88.8,3.0,747
2025-05-18 21:27:00,94.2,89.0,5.2,752
2025-05-18 21:27:00,94.1,89.1,5.1,752
2025-05-18 21:27:00,93.0,89.1,3.9,749
2025-05-18 21:27:00,93.3,89.2,4.1,750
2025-05-18 21:27:00,94.3,89.3,5.0,752
2025-05-18 21:27:00,94.0,89.3,4.7,751
2025-05-18 21:27:00,92.5,89.4,3.0,748
2025-05-18 21:27:00,94.9,89.5,5.4,753
2025-05-18 21:27:00,95.6,89.6,6.0,755
2025-05-18 21:27:00,93.1,89.7,3.4,750
2025-05-18 21:27:00,95.7,89.8,5.9,755
2025-05-18 21:27:00,95.7,89.9,5.8,755
2025-05-18 21:27:00,93.4,90.1,3.3,750
2025-05-18 21:27:00,95.0,90.1,4.9,754
2025-05-18 21:27:00,95.4,90.3,5.1,754
2025-05-18 21:27:00,94.5,90.4,4.2,753
2025-05-18 21:27:00,93.6,90.5,3.1,751
2025-05-18 21:27:00,95.5,90.6,4.9,755
2025-05-18 21:27:00,95.8,90.7,5.2,755
2025-05-18 21:27:00,93.2,90.8,2.4,750
2025-05-18 21:27:00,96.0,90.9,5.2,756
2025-05-18 21:27:00,95.9,91.0,4.9,755
2025-05-18 21:27:00,93.7,91.1,2.7,751
2025-05-18 21:27:00,95.3,91.3,4.1,754
2025-05-18 21:27:00,95.6,91.3,4.3,755
2025-05-18 21:27:00,94.4,91.4,3.0,752
2025-05-18 21:27:00,93.0,91.5,1.5,749
2025-05-18 21:27:00,95.2,91.6,3.6,754
2025-05-18 21:27:00,95.7,91.6,4.1,755
2025-05-18 21:27:00,93.3,91.7,1.6,750
2025-05-18 21:27:00,95.7,91.8,4.0,755
2025-05-18 21:27:00,96.1,91.8,4.3,756
2025-05-18 21:27:00,94.1,91.8,2.3,752
2025-05-18 21:27:00,97.2,91.9,5.3,758
2025-05-18 21:27:00,96.8,92.0,4.8,757
2025-05-18 21:27:00,95.1,92.1,3.0,754
2025-05-18 21:27:00,96.1,92.1,4.0,756
2025-05-18 21:27:00,96.6,92.3,4.3,757
2025-05-18 21:27:00,95.4,92.4,3.0,754
2025-05-18 21:27:00,93.9,92.5,1.4,751
2025-05-18 21:27:00,96.3,92.6,3.7,756
2025-05-18 21:27:00,97.0,92.7,4.3,758
2025-05-18 21:27:00,94.8,92.8,2.1,753
2025-05-18 21:27:00,97.7,92.9,4.9,759
2025-05-18 21:27:00,97.9,92.9,5.0,759
2025-05-18 21:27:00,96.0,93.0,3.0,756
2025-05-18 21:27:00,96.4,93.0,3.4,756
2025-05-18 21:28:00,97.6,93.1,4.5,759
2025-05-18 21:28:00,97.8,93.3,4.5,759
2025-05-18 21:28:00,96.5,93.3,3.2,757
2025-05-18 21:28:00,98.6,93.4,5.1,761
2025-05-18 21:28:00,98.6,93.6,5.0,761
2025-05-18 21:28:00,95.5,93.6,1.9,755
2025-05-18 21:28:00,97.9,93.7,4.3,760
2025-05-18 21:28:00,97.4,93.8,3.7,758
2025-05-18 21:28:00,96.1,93.8,2.3,756
2025-05-18 21:28:00,95.8,93.9,2.0,755
2025-05-18 21:28:00,97.5,93.9,3.5,759
2025-05-18 21:28:00,97.9,94.1,3.9,760
2025-05-18 21:28:00,95.5,94.1,1.3,754
2025-05-18 21:28:00,97.8,94.1,3.7,759
2025-05-18 21:28:00,98.0,94.2,3.9,760
2025-05-18 21:28:00,97.3,94.3,2.9,758
2025-05-18 21:28:00,96.0,94.4,1.6,756
2025-05-18 21:28:00,98.0,94.6,3.5,760
2025-05-18 21:28:00,98.2,94.6,3.6,760
2025-05-18 21:28:00,95.2,94.7,0.5,754
2025-05-18 21:28:00,97.6,94.8,2.8,759
2025-05-18 21:28:00,97.0,94.9,2.1,758
2025-05-18 21:28:00,95.4,94.9,0.5,754
2025-05-18 21:28:00,97.7,94.9,2.7,759
2025-05-18 21:28:00,97.5,95.2,2.3,759
2025-05-18 21:28:00,97.3,95.3,2.0,758
2025-05-18 21:28:00,97.8,95.5,2.3,759
2025-05-18 21:28:00,91.7,95.6,-3.8,747
2025-05-18 21:28:00,97.2,95.9,1.3,758
2025-05-18 21:28:00,95.3,96.3,-1.0,754
2025-05-18 21:28:00,96.5,96.5,0.0,757
2025-05-18 21:28:00,99.8,96.6,3.2,763
2025-05-18 21:28:00,98.9,96.6,2.3,762
2025-05-18 21:28:00,96.2,96.6,-0.4,756
2025-05-18 21:28:00,97.0,96.6,0.4,758
2025-05-18 21:28:00,97.9,96.6,1.3,759
2025-05-18 21:28:00,96.5,96.6,0.0,757
2025-05-18 21:28:00,95.1,96.5,-1.4,754
2025-05-18 21:28:00,97.0,96.4,0.5,758
2025-05-18 21:28:00,99.1,96.4,2.7,762
2025-05-18 21:28:00,94.6,96.4,-1.8,753
2025-05-18 21:28:00,99.4,96.4,2.9,762
2025-05-18 21:28:00,99.3,96.5,2.8,762
2025-05-18 21:28:00,96.8,96.5,0.3,757
2025-05-18 21:28:00,94.7,96.5,-1.8,753
2025-05-18 21:28:00,99.7,96.6,3.0,763
2025-05-18 21:28:00,96.2,96.6,-0.4,756
2025-05-18 21:29:00,97.8,96.8,1.1,759
2025-05-18 21:29:00,95.4,96.8,-1.4,754
2025-05-18 21:29:00,95.7,97.0,-1.3,755
2025-05-18 21:29:00,99.8,95.6,4.2,763
2025-05-18 21:29:00,86.8,95.6,-8.9,737
2025-05-18 21:29:00,88.8,95.6,-6.7,741
2025-05-18 21:29:00,89.5,95.5,-6.0,742
2025-05-18 21:29:00,87.4,95.4,-8.0,738
2025-05-18 21:29:00,89.1,95.3,-6.2,741
2025-05-18 21:29:00,87.7,95.1,-7.4,739
2025-05-18 21:29:00,86.3,95.1,-8.7,736
2025-05-18 21:29:00,87.1,94.9,-7.9,737
2025-05-18 21:29:00,89.8,94.9,-5.1,743
2025-05-18 21:29:00,90.3,94.9,-4.5,744
2025-05-18 21:29:00,87.9,94.9,-7.0,739
2025-05-18 21:29:00,90.7,94.8,-4.1,745
2025-05-18 21:29:00,91.2,94.8,-3.6,746
2025-05-18 21:29:00,90.5,94.7,-4.2,744
2025-05-18 21:29:00,89.2,94.6,-5.5,742
2025-05-18 21:29:00,91.9,94.7,-2.8,747
2025-05-18 21:29:00,92.2,94.6,-2.3,748
2025-05-18 21:29:00,90.7,94.5,-3.8,745
2025-05-18 21:29:00,89.8,94.5,-4.7,743
2025-05-18 21:29:00,91.4,94.4,-3.0,746
2025-05-18 21:29:00,90.9,94.3,-3.4,745
2025-05-18 21:29:00,88.9,94.3,-5.3,741
2025-05-18 21:29:00,88.1,94.2,-6.1,739
2025-05-18 21:29:00,90.7,94.2,-3.5,745
2025-05-18 21:29:00,90.5,94.1,-3.7,744
2025-05-18 21:29:00,88.7,94.1,-5.3,741
2025-05-18 21:29:00,89.4,94.1,-4.7,742
2025-05-18 21:29:00,90.7,94.0,-3.3,745
2025-05-18 21:29:00,91.0,94.0,-3.0,745
2025-05-18 21:30:00,88.6,93.9,-5.3,740
2025-05-18 21:30:00,90.4,93.8,-3.4,744
2025-05-18 21:30:00,90.1,93.7,-3.6,744
2025-05-18 21:30:00,89.4,93.6,-4.1,742
2025-05-18 21:30:00,87.7,93.5,-5.8,739
2025-05-18 21:30:00,90.4,93.5,-3.1,744
2025-05-18 21:30:00,89.9,93.4,-3.5,743
2025-05-18 21:30:00,88.4,93.4,-5.0,740
2025-05-18 21:30:00,88.3,93.3,-5.0,740
2025-05-18 21:30:00,90.2,93.3,-3.1,744
2025-05-18 21:30:00,90.8,93.3,-2.5,745
2025-05-18 21:30:00,88.4,93.2,-4.8,740
2025-05-18 21:30:00,89.9,93.1,-3.2,743
2025-05-18 21:30:00,90.2,93.1,-2.8,744
2025-05-18 21:30:00,90.1,93.0,-2.9,743
2025-05-18 21:30:00,86.5,92.9,-6.5,736
2025-05-18 21:30:00,87.9,92.9,-5.0,739
2025-05-18 21:30:00,86.9,92.8,-5.9,737
2025-05-18 21:30:00,86.1,92.7,-6.6,735
2025-05-18 21:30:00,85.2,92.6,-7.3,734
2025-05-18 21:30:00,88.1,92.5,-4.4,739
2025-05-18 21:30:00,87.5,92.4,-4.9,738
2025-05-18 21:30:00,85.5,92.3,-6.8,734
2025-05-18 21:30:00,85.6,92.3,-6.6,734
2025-05-18 21:30:00,86.4,92.2,-5.8,736
2025-05-18 21:30:00,86.3,92.1,-5.9,736
2025-05-18 21:30:00,83.8,92.1,-8.3,731
2025-05-18 21:30:00,86.3,92.1,-5.9,736
2025-05-18 21:30:00,86.2,92.0,-5.8,736
2025-05-18 21:30:00,86.8,92.0,-5.2,737
2025-05-18 21:30:00,85.0,91.9,-6.9,733
2025-05-18 21:30:00,87.5,91.9,-4.3,738
2025-05-18 21:30:00,88.3,91.8,-3.5,740
2025-05-18 21:30:00,88.3,91.8,-3.4,740
2025-05-18 21:30:00,86.6,91.7,-5.1,736
2025-05-18 21:30:00,88.7,91.6,-2.9,741
2025-05-18 21:30:00,88.6,91.6,-3.0,740
2025-05-18 21:30:00,88.5,91.5,-3.0,740
2025-05-18 21:30:00,86.8,91.4,-4.6,737
2025-05-18 21:30:00,89.4,91.3,-1.9,742
2025-05-18 21:30:00,88.5,91.2,-2.7,740
2025-05-18 21:30:00,87.4,91.1,-3.7,738
2025-05-18 21:30:00,85.8,91.1,-5.3,735
2025-05-18 21:30:00,88.2,91.0,-2.8,740
2025-05-18 21:30:00,87.8,91.0,-3.2,739
2025-05-18 21:30:00,85.4,90.9,-5.4,734
2025-05-18 21:30:00,87.1,90.8,-3.7,737
2025-05-18 21:30:00,87.7,90.8,-3.1,739
2025-05-18 21:30:00,88.0,90.8,-2.8,739
2025-05-18 21:30:00,85.7,90.7,-5.0,735
2025-05-18 21:30:00,88.2,90.6,-2.4,740
2025-05-18 21:30:00,87.6,90.6,-3.0,738
2025-05-18 21:30:00,86.8,90.6,-3.8,737
2025-05-18 21:30:00,85.6,90.6,-5.0,734
2025-05-18 21:30:00,88.3,90.5,-2.2,740
2025-05-18 21:30:00,88.5,90.4,-2.0,740
2025-05-18 21:31:00,87.1,90.4,-3.3,737
2025-05-18 21:31:00,87.5,90.3,-2.8,738
2025-05-18 21:31:00,88.9,90.3,-1.4,741
2025-05-18 21:31:00,89.4,90.1,-0.7,742
2025-05-18 21:31:00,86.3,90.1,-3.8,736
2025-05-18 21:31:00,88.5,90.0,-1.5,740
2025-05-18 21:31:00,88.1,89.9,-1.9,739
2025-05-18 21:31:00,86.3,89.9,-3.7,736
2025-05-18 21:31:00,87.5,89.9,-2.4,738
2025-05-18 21:31:00,88.2,89.8,-1.6,740
2025-05-18 21:31:00,87.7,89.8,-2.1,739
2025-05-18 21:31:00,85.4,89.8,-4.3,734
2025-05-18 21:31:00,87.8,89.7,-1.9,739
2025-05-18 21:31:00,87.9,89.6,-1.7,739
2025-05-18 21:31:00,85.4,89.6,-4.2,734
2025-05-18 21:31:00,87.9,89.6,-1.7,739
2025-05-18 21:31:00,87.3,89.6,-2.3,738
2025-05-18 21:31:00,86.0,89.5,-3.5,735
2025-05-18 21:31:00,86.0,89.5,-3.5,735
2025-05-18 21:31:00,87.2,89.4,-2.2,738
2025-05-18 21:31:00,87.0,89.3,-2.4,737
2025-05-18 21:31:00,85.2,89.3,-4.2,733
2025-05-18 21:31:00,88.0,89.2,-1.2,739
2025-05-18 21:31:00,88.9,89.1,-0.2,741
2025-05-18 21:31:00,85.9,89.1,-3.2,735
2025-05-18 21:31:00,87.4,89.0,-1.6,738
2025-05-18 21:31:00,86.3,88.9,-2.6,736
2025-05-18 21:31:00,84.1,88.8,-4.6,731
2025-05-18 21:31:00,85.2,88.7,-3.5,733
2025-05-18 21:31:00,86.3,88.6,-2.3,736
2025-05-18 21:31:00,86.1,88.5,-2.4,735
2025-05-18 21:31:00,85.4,88.4,-3.0,734
2025-05-18 21:31:00,86.7,88.4,-1.7,737
2025-05-18 21:31:00,86.4,88.3,-1.9,736
2025-05-18 21:31:00,82.7,88.3,-5.6,728
2025-05-18 21:31:00,84.8,88.3,-3.5,733
2025-05-18 21:31:00,84.7,88.3,-3.5,732
2025-05-18 21:31:00,82.4,88.2,-5.8,728
2025-05-18 21:31:00,84.9,88.1,-3.2,733
2025-05-18 21:31:00,84.5,88.1,-3.6,732
2025-05-18 21:31:00,85.6,87.6,-2.0,734
2025-05-18 21:31:00,85.7,87.6,-1.8,735
2025-05-18 21:31:00,85.3,87.5,-2.2,734
2025-05-18 21:31:00,83.1,87.4,-4.4,729
2025-05-18 21:31:00,85.2,87.4,-2.1,734
2025-05-18 21:32:00,84.7,87.3,-2.6,732
2025-05-18 21:32:00,83.4,87.3,-3.8,730
2025-05-18 21:32:00,83.6,87.2,-3.6,730
2025-05-18 21:32:00,85.5,87.1,-1.6,734
2025-05-18 21:32:00,85.0,87.1,-2.1,733
2025-05-18 21:32:00,81.9,87.0,-5.1,727
2025-05-18 21:32:00,82.8,86.9,-4.2,728
2025-05-18 21:32:00,82.8,86.9,-4.1,729
2025-05-18 21:32:00,82.9,86.8,-4.0,729
2025-05-18 21:32:00,81.0,86.8,-5.7,725
2025-05-18 21:32:00,83.3,86.7,-3.4,730
2025-05-18 21:32:00,83.2,86.6,-3.4,729
2025-05-18 21:32:00,83.3,86.6,-3.3,730
2025-05-18 21:32:00,81.6,86.5,-4.9,726
2025-05-18 21:32:00,83.6,86.4,-2.8,730
2025-05-18 21:32:00,83.9,86.4,-2.4,731
2025-05-18 21:32:00,81.7,86.3,-4.6,726
2025-05-18 21:32:00,81.2,86.3,-5.1,725
2025-05-18 21:32:00,82.6,86.3,-3.7,728
2025-05-18 21:32:00,83.2,86.1,-2.9,729
2025-05-18 21:32:00,82.5,86.0,-3.5,728
2025-05-18 21:32:00,82.6,85.9,-3.4,728
2025-05-18 21:32:00,82.4,85.9,-3.5,728
2025-05-18 21:32:00,80.6,85.8,-5.2,724
2025-05-18 21:32:00,83.3,85.7,-2.4,730
2025-05-18 21:32:00,83.9,85.6,-1.7,731
2025-05-18 21:32:00,82.6,85.6,-3.0,728
2025-05-18 21:32:00,83.8,85.5,-1.7,731
2025-05-18 21:32:00,84.8,85.4,-0.6,733
2025-05-18 21:32:00,84.4,85.4,-1.0,732
2025-05-18 21:32:00,83.1,85.3,-2.2,729
2025-05-18 21:32:00,85.5,85.3,0.2,734
2025-05-18 21:32:00,85.4,85.3,0.1,734
2025-05-18 21:32:00,82.3,85.3,-3.0,728
2025-05-18 21:32:00,84.8,85.3,-0.4,733
2025-05-18 21:32:00,84.2,85.3,-1.0,731
2025-05-18 21:32:00,82.3,85.2,-2.9,727
2025-05-18 21:32:00,82.9,85.2,-2.3,729
2025-05-18 21:32:00,83.1,85.1,-2.0,729
2025-05-18 21:32:00,82.6,85.1,-2.5,728
2025-05-18 21:32:00,81.8,85.1,-3.3,726
2025-05-18 21:32:00,83.8,85.1,-1.3,731
2025-05-18 21:32:00,83.7,85.0,-1.3,730
2025-05-18 21:32:00,81.7,85.0,-3.3,726
2025-05-18 21:32:00,84.9,84.9,0.0,733
2025-05-18 21:32:00,84.9,84.8,0.0,733
2025-05-18 21:32:00,83.1,84.8,-1.7,729
2025-05-18 21:32:00,82.6,84.7,-2.1,728
2025-05-18 21:32:00,83.7,84.6,-0.9,730
2025-05-18 21:32:00,83.8,84.6,-0.8,731
2025-05-18 21:32:00,81.3,84.5,-3.2,726
2025-05-18 21:32:00,83.5,84.4,-0.9,730
2025-05-18 21:32:00,82.9,84.4,-1.5,729
2025-05-18 21:32:00,81.0,84.3,-3.4,725
2025-05-18 21:32:00,80.2,84.3,-4.0,723
2025-05-18 21:33:00,82.8,84.3,-1.5,728
2025-05-18 21:33:00,83.3,84.2,-0.8,730
2025-05-18 21:33:00,80.8,84.1,-3.4,724
2025-05-18 21:33:00,83.5,84.1,-0.5,730
2025-05-18 21:33:00,82.4,84.0,-1.6,728
2025-05-18 21:33:00,81.1,83.9,-2.8,725
2025-05-18 21:33:00,79.8,83.9,-4.1,722
2025-05-18 21:33:00,81.3,83.9,-2.5,726
2025-05-18 21:33:00,81.1,83.8,-2.7,725
2025-05-18 21:33:00,78.4,83.8,-5.3,720
2025-05-18 21:33:00,80.4,83.7,-3.3,724
2025-05-18 21:33:00,80.4,83.6,-3.3,724
2025-05-18 21:33:00,80.1,83.6,-3.6,723
2025-05-18 21:33:00,79.0,83.6,-4.5,721
2025-05-18 21:33:00,81.3,83.5,-2.2,726
2025-05-18 21:33:00,81.9,83.4,-1.5,727
2025-05-18 21:33:00,78.9,83.4,-4.5,720
2025-05-18 21:33:00,81.3,83.4,-2.1,725
2025-05-18 21:33:00,80.8,83.3,-2.5,724
2025-05-18 21:33:00,78.9,83.3,-4.4,720
2025-05-18 21:33:00,80.2,83.3,-3.0,723
2025-05-18 21:33:00,81.1,83.3,-2.2,725
2025-05-18 21:33:00,80.6,83.2,-2.6,724
2025-05-18 21:33:00,78.8,83.2,-4.4,720
2025-05-18 21:33:00,80.6,83.2,-2.6,724
2025-05-18 21:33:00,81.3,83.2,-1.9,725
2025-05-18 21:33:00,78.8,83.2,-4.4,720
2025-05-18 21:33:00,81.1,83.1,-2.0,725
2025-05-18 21:33:00,81.4,83.1,-1.7,726
2025-05-18 21:33:00,79.3,83.1,-3.7,721
2025-05-18 21:33:00,82.1,83.0,-0.9,727
2025-05-18 21:33:00,81.8,82.9,-1.1,727
2025-05-18 21:33:00,79.9,82.9,-3.0,723
2025-05-18 21:33:00,82.4,82.9,-0.5,728
2025-05-18 21:33:00,82.1,82.8,-0.7,727
2025-05-18 21:33:00,80.1,82.8,-2.6,723
2025-05-18 21:33:00,81.8,82.8,-0.9,727
2025-05-18 21:33:00,80.9,82.7,-1.8,725
2025-05-18 21:33:00,79.0,82.6,-3.6,721
2025-05-18 21:33:00,79.4,82.6,-3.2,722
2025-05-18 21:33:00,79.3,82.4,-3.1,721
2025-05-18 21:33:00,78.5,82.4,-3.9,720
2025-05-18 21:33:00,77.1,82.3,-5.2,717
2025-05-18 21:33:00,79.1,82.3,-3.2,721
2025-05-18 21:33:00,79.4,82.2,-2.7,722
2025-05-18 21:33:00,76.9,82.1,-5.2,717
2025-05-18 21:33:00,79.6,82.1,-2.4,722
2025-05-18 21:33:00,79.8,82.0,-2.2,722
2025-05-18 21:33:00,78.0,82.0,-4.0,719
2025-05-18 21:33:00,79.4,81.9,-2.5,722
2025-05-18 21:33:00,79.8,81.8,-2.0,722
2025-05-18 21:33:00,78.7,81.8,-3.1,720
2025-05-18 21:33:00,78.0,81.7,-3.7,719
2025-05-18 21:33:00,79.9,81.6,-1.7,723
2025-05-18 21:33:00,80.2,81.6,-1.4,723
2025-05-18 21:33:00,77.9,81.6,-3.6,719
2025-05-18 21:33:00,80.1,81.6,-1.5,723
2025-05-18 21:34:00,80.2,81.6,-1.3,723
2025-05-18 21:34:00,77.4,81.5,-4.1,718
2025-05-18 21:34:00,79.8,81.5,-1.7,722
2025-05-18 21:34:00,80.0,81.5,-1.5,723
2025-05-18 21:34:00,77.3,81.4,-4.1,717
2025-05-18 21:34:00,79.5,81.4,-1.9,722
2025-05-18 21:34:00,79.7,81.4,-1.7,722
2025-05-18 21:34:00,78.1,81.4,-3.3,719
2025-05-18 21:34:00,79.9,81.4,-1.5,723
2025-05-18 21:34:00,79.5,81.3,-1.8,722
2025-05-18 21:34:00,77.4,81.3,-3.9,717
2025-05-18 21:34:00,80.2,81.2,-1.0,723
2025-05-18 21:34:00,79.9,81.1,-1.2,723
2025-05-18 21:34:00,78.3,81.0,-2.7,719
2025-05-18 21:34:00,79.7,80.9,-1.1,722
2025-05-18 21:34:00,80.5,80.8,-0.3,724
2025-05-18 21:34:00,79.9,80.8,-0.8,723
2025-05-18 21:34:00,77.9,80.7,-2.8,718
2025-05-18 21:34:00,79.9,80.6,-0.7,723
2025-05-18 21:34:00,79.3,80.6,-1.3,721
2025-05-18 21:34:00,78.2,80.6,-2.4,719
2025-05-18 21:34:00,77.0,80.5,-3.5,717
2025-05-18 21:34:00,79.1,80.4,-1.3,721
2025-05-18 21:34:00,78.6,80.4,-1.8,720
2025-05-18 21:34:00,77.0,80.4,-3.3,717
2025-05-18 21:34:00,77.0,80.4,-3.4,717
2025-05-18 21:34:00,78.5,80.4,-1.9,720
2025-05-18 21:34:00,78.6,80.4,-1.8,720
2025-05-18 21:34:00,76.4,80.4,-4.0,715
2025-05-18 21:34:00,76.9,80.3,-3.4,717
2025-05-18 21:34:00,77.2,80.3,-3.1,717
2025-05-18 21:34:00,77.2,80.3,-3.1,717
2025-05-18 21:34:00,74.5,80.1,-5.6,712
2025-05-18 21:34:00,76.9,80.1,-3.3,716
2025-05-18 21:34:00,77.2,80.1,-2.9,717
2025-05-18 21:34:00,76.7,80.0,-3.3,716
2025-05-18 21:34:00,75.0,80.0,-5.0,713
2025-05-18 21:34:00,77.4,79.9,-2.5,718
2025-05-18 21:34:00,77.1,79.9,-2.8,717
2025-05-18 21:34:00,75.2,79.9,-4.7,713
2025-05-18 21:34:00,76.4,79.9,-3.5,715
2025-05-18 21:34:00,77.8,79.8,-2.0,718
2025-05-18 21:34:00,78.0,79.8,-1.8,719
2025-05-18 21:34:00,76.0,79.6,-3.6,715
2025-05-18 21:34:00,78.5,79.5,-1.0,720
2025-05-18 21:34:00,78.5,79.4,-0.9,720
2025-05-18 21:34:00,76.9,79.3,-2.4,717
2025-05-18 21:34:00,78.5,79.3,-0.8,720
2025-05-18 21:34:00,78.9,79.3,-0.3,721
2025-05-18 21:34:00,79.3,79.3,0.1,721
2025-05-18 21:34:00,77.8,79.3,-1.5,718
2025-05-18 21:34:00,80.0,79.3,0.8,723
2025-05-18 21:34:00,80.6,79.2,1.4,724
2025-05-18 21:34:00,78.5,79.1,-0.7,720
2025-05-18 21:34:00,80.1,79.1,0.9,723
2025-05-18 21:34:00,79.7,79.1,0.6,722
2025-05-18 21:35:00,78.8,79.1,-0.3,720
2025-05-18 21:35:00,78.0,79.1,-1.2,719
2025-05-18 21:35:00,79.4,79.1,0.4,722
2025-05-18 21:35:00,79.9,79.1,0.8,723
2025-05-18 21:35:00,77.2,79.0,-1.8,717
2025-05-18 21:35:00,79.4,79.0,0.4,722
2025-05-18 21:35:00,79.0,79.0,0.0,721
2025-05-18 21:35:00,77.3,78.9,-1.6,717
2025-05-18 21:35:00,77.4,78.9,-1.6,717
2025-05-18 21:35:00,78.4,78.9,-0.6,719
2025-05-18 21:35:00,78.2,78.9,-0.7,719
2025-05-18 21:35:00,75.7,78.9,-3.2,714
2025-05-18 21:35:00,78.1,78.9,-0.8,719
2025-05-18 21:35:00,78.3,78.8,-0.5,719
2025-05-18 21:35:00,77.0,78.8,-1.8,717
2025-05-18 21:35:00,78.9,78.6,0.2,720
2025-05-18 21:35:00,79.4,78.6,0.8,722
2025-05-18 21:35:00,79.0,78.5,0.5,721
2025-05-18 21:35:00,76.9,78.5,-1.6,717
2025-05-18 21:35:00,78.9,78.4,0.5,721
2025-05-18 21:35:00,78.9,78.4,0.5,721
2025-05-18 21:35:00,76.0,78.3,-2.3,715
2025-05-18 21:35:00,77.9,78.3,-0.4,718
2025-05-18 21:35:00,78.0,78.3,-0.3,719
2025-05-18 21:35:00,77.0,78.3,-1.2,717
2025-05-18 21:35:00,80.1,78.3,1.9,723
